flow,signal,type,x,y,degree,congestion_label
8.359647989273071289e-01,-1.806436777114868164e+00,9.176629185676574707e-01,1.425125896930694580e-01,1.014583349227905273e+00,0.000000000000000000e+00,8.689258694648742676e-01
-1.193080186843872070e+00,-8.288351297378540039e-01,-1.376494526863098145e+00,-1.533580303192138672e+00,4.251833260059356689e-02,0.000000000000000000e+00,3.188519477844238281e-01
-5.329764485359191895e-01,1.101274490356445312e-01,-2.294158041477203369e-01,-4.760040938854217529e-01,-1.172928333282470703e+00,0.000000000000000000e+00,5.627302527427673340e-01
-1.966010808944702148e+00,5.979717969894409180e-01,9.176629185676574707e-01,4.895592033863067627e-01,7.496544718742370605e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.490903615951538086e-01,-1.564156770706176758e+00,9.176629185676574707e-01,2.277218997478485107e-01,-1.677367448806762695e+00,0.000000000000000000e+00,9.098219871520996094e-01
4.335120916366577148e-01,9.356917738914489746e-01,-2.294158041477203369e-01,2.501692771911621094e+00,1.354316592216491699e+00,0.000000000000000000e+00,7.537757754325866699e-01
1.178956270217895508e+00,3.041954636573791504e-01,-1.376494526863098145e+00,-9.958446770906448364e-02,9.789181351661682129e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.278055399656295776e-01,2.347816973924636841e-01,9.176629185676574707e-01,-1.071024239063262939e-01,6.608699262142181396e-02,0.000000000000000000e+00,5.019069314002990723e-01
-2.450551539659500122e-01,-1.555213212966918945e+00,-2.672612965106964111e-01,-1.936043143272399902e+00,-1.402620553970336914e+00,0.000000000000000000e+00,5.306314229965209961e-01
7.872132658958435059e-01,-4.151445627212524414e-01,1.069044947624206543e+00,-1.255666375160217285e+00,1.325180649757385254e+00,0.000000000000000000e+00,8.078981637954711914e-01
5.787650346755981445e-01,5.963481068611145020e-01,1.069044947624206543e+00,4.461944103240966797e-01,-1.402180671691894531e+00,0.000000000000000000e+00,7.663049697875976562e-01
1.125445604324340820e+00,3.859051764011383057e-01,-2.672612965106964111e-01,7.364573478698730469e-01,-9.736965894699096680e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.505026698112487793e-01,9.459774494171142578e-01,1.069044947624206543e+00,1.005005598068237305e+00,8.399562835693359375e-01,0.000000000000000000e+00,8.657509684562683105e-01
-1.118950009346008301e+00,4.255836606025695801e-01,1.069044947624206543e+00,-9.440885782241821289e-01,2.068986445665359497e-01,0.000000000000000000e+00,1.998214572668075562e-01
-8.556217551231384277e-01,-7.982044219970703125e-01,-1.603567481040954590e+00,1.329458236694335938e+00,9.195508360862731934e-01,0.000000000000000000e+00,2.908754944801330566e-01
-2.803666591644287109e-01,-9.126766920089721680e-01,-2.672612965106964111e-01,-1.605968922376632690e-02,-1.269808411598205566e-01,0.000000000000000000e+00,4.946295022964477539e-01
-1.933930754661560059e+00,1.982287406921386719e+00,-2.672612965106964111e-01,4.949564039707183838e-01,-5.773313045501708984e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.091997981071472168e+00,-6.548629403114318848e-01,-1.603567481040954590e+00,1.397873908281326294e-01,1.191223621368408203e+00,0.000000000000000000e+00,9.986931681632995605e-01
-2.730188071727752686e-01,-5.253440737724304199e-01,-1.428571641445159912e-01,-1.478828430175781250e+00,-1.664774298667907715e+00,0.000000000000000000e+00,5.788459777832031250e-01
1.173105835914611816e+00,1.079451322555541992e+00,-1.571428537368774414e+00,1.372648239135742188e+00,3.448956906795501709e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.836920320987701416e-02,-1.239294528961181641e+00,1.285714149475097656e+00,7.386831045150756836e-01,1.076445817947387695e+00,0.000000000000000000e+00,6.752071380615234375e-01
2.638427913188934326e-01,-6.112418770790100098e-01,1.285714149475097656e+00,-4.779752194881439209e-01,4.155049324035644531e-01,0.000000000000000000e+00,7.185553312301635742e-01
1.669119596481323242e-01,-1.078156948089599609e+00,-1.428571641445159912e-01,1.319008350372314453e+00,-1.613522171974182129e+00,0.000000000000000000e+00,6.915353536605834961e-01
-8.060482740402221680e-01,1.116883397102355957e+00,-1.571428537368774414e+00,-1.763097643852233887e-01,-5.914643406867980957e-01,0.000000000000000000e+00,3.927126526832580566e-01
2.638370394706726074e-01,1.042130112648010254e+00,-1.428571641445159912e-01,8.381078243255615234e-01,7.020811438560485840e-01,0.000000000000000000e+00,7.505568265914916992e-01
-2.499774694442749023e+00,1.219436049461364746e+00,-1.428571641445159912e-01,-1.005050778388977051e+00,1.148630857467651367e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.024339079856872559e+00,-1.264345288276672363e+00,-1.428571641445159912e-01,-1.283681750297546387e+00,-6.146036386489868164e-01,0.000000000000000000e+00,8.770529031753540039e-01
6.584361195564270020e-01,2.604824006557464600e-01,1.285714149475097656e+00,1.533979624509811401e-01,7.968065142631530762e-01,0.000000000000000000e+00,8.753740191459655762e-01
-6.921147704124450684e-01,-1.678036689758300781e+00,-1.083472609519958496e+00,8.275655508041381836e-01,-1.276803761720657349e-02,0.000000000000000000e+00,2.317808866500854492e-01
-1.384924292564392090e+00,-1.055099368095397949e+00,1.324244379997253418e+00,6.183127164840698242e-01,-1.689832210540771484e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.069119215011596680e+00,7.119835615158081055e-01,1.203858777880668640e-01,-2.872918248176574707e-01,-1.550306320190429688e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.173103570938110352e+00,1.398938059806823730e+00,1.324244379997253418e+00,-4.848551154136657715e-01,1.098861694335937500e+00,0.000000000000000000e+00,1.086368635296821594e-01
5.583761334419250488e-01,-3.074974380433559418e-02,-1.083472609519958496e+00,8.780772089958190918e-01,1.037260055541992188e+00,0.000000000000000000e+00,6.433858275413513184e-01
6.080092787742614746e-01,6.014211177825927734e-01,1.324244379997253418e+00,8.837296366691589355e-01,-6.033466458320617676e-01,0.000000000000000000e+00,6.611924171447753906e-01
-3.216657936573028564e-01,-4.768146276473999023e-01,-1.083472609519958496e+00,1.006287932395935059e+00,1.108386754989624023e+00,0.000000000000000000e+00,3.745201230049133301e-01
-3.956385552883148193e-01,-7.887956500053405762e-02,1.203858777880668640e-01,-1.796601891517639160e+00,1.547580063343048096e-01,0.000000000000000000e+00,3.020529448986053467e-01
9.726868271827697754e-01,1.492403268814086914e+00,1.203858777880668640e-01,-1.679767251014709473e+00,8.353424072265625000e-01,0.000000000000000000e+00,7.627202272415161133e-01
-2.407432496547698975e-01,-8.851642608642578125e-01,-1.083472609519958496e+00,3.454095497727394104e-02,-3.783559501171112061e-01,0.000000000000000000e+00,3.858343362808227539e-01
-1.518798232078552246e+00,1.104693531990051270e+00,1.428571790456771851e-01,-9.590935707092285156e-01,9.279503822326660156e-01,0.000000000000000000e+00,1.106737181544303894e-01
9.042909741401672363e-01,-3.172673285007476807e-01,1.428571790456771851e-01,1.522720813751220703e+00,-3.075977861881256104e-01,0.000000000000000000e+00,9.084482192993164062e-01
7.789698243141174316e-01,-5.260865688323974609e-01,1.571428656578063965e+00,-3.648249208927154541e-01,-5.998948216438293457e-01,0.000000000000000000e+00,8.314731717109680176e-01
-1.615334987640380859e+00,1.454514741897583008e+00,1.428571790456771851e-01,-1.148085713386535645e+00,-7.134653329849243164e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.297206640243530273e-01,1.251188755035400391e+00,1.428571790456771851e-01,-1.048110961914062500e+00,-5.956043601036071777e-01,0.000000000000000000e+00,7.672567963600158691e-01
9.606563448905944824e-01,-1.181501865386962891e+00,-1.285714268684387207e+00,2.352305948734283447e-01,2.027519464492797852e+00,0.000000000000000000e+00,1.000000000000000000e+00
-9.167633056640625000e-01,8.639870882034301758e-01,1.571428656578063965e+00,-9.747172594070434570e-01,6.275557875633239746e-01,0.000000000000000000e+00,2.707768380641937256e-01
-5.485022664070129395e-01,-9.571845531463623047e-01,-1.285714268684387207e+00,1.147462368011474609e+00,-1.161964058876037598e+00,0.000000000000000000e+00,3.914563953876495361e-01
1.099038720130920410e+00,-1.185659289360046387e+00,1.428571790456771851e-01,1.354407072067260742e+00,8.838806748390197754e-01,0.000000000000000000e+00,9.748716354370117188e-01
3.267231285572052002e-01,-5.066838264465332031e-01,-1.285714268684387207e+00,2.350117564201354980e-01,-1.088381290435791016e+00,0.000000000000000000e+00,6.482476592063903809e-01
1.112722039222717285e+00,9.177420139312744141e-01,-1.083472609519958496e+00,1.117588281631469727e+00,5.634279847145080566e-01,0.000000000000000000e+00,8.847742676734924316e-01
1.428622126579284668e+00,-1.115620017051696777e+00,1.324244379997253418e+00,7.692449539899826050e-02,1.587355732917785645e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.669610977172851562e+00,-1.408995866775512695e+00,1.324244379997253418e+00,-1.372697472572326660e+00,-1.347075939178466797e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.335462033748626709e-01,-5.120279788970947266e-01,-1.083472609519958496e+00,-1.178975105285644531e+00,-4.225083813071250916e-02,0.000000000000000000e+00,5.750776529312133789e-01
-3.071847558021545410e-01,9.672926664352416992e-01,-1.083472609519958496e+00,1.196281075477600098e+00,-1.519110679626464844e+00,0.000000000000000000e+00,4.804430902004241943e-01
-7.828576564788818359e-01,1.651160478591918945e+00,1.203858777880668640e-01,5.296810865402221680e-01,1.669523119926452637e-02,0.000000000000000000e+00,3.359605669975280762e-01
-5.185866262763738632e-03,-3.809584081172943115e-01,1.203858777880668640e-01,5.180765986442565918e-01,-8.273939490318298340e-01,0.000000000000000000e+00,4.976993203163146973e-01
-1.299918889999389648e+00,9.970284700393676758e-01,-1.083472609519958496e+00,-1.522875666618347168e+00,1.421383023262023926e+00,0.000000000000000000e+00,1.271250694990158081e-01
1.220548272132873535e+00,-2.098049670457839966e-01,1.324244379997253418e+00,1.014183521270751953e+00,-3.282401263713836670e-01,0.000000000000000000e+00,9.522178769111633301e-01
1.693193763494491577e-01,-9.058145284652709961e-01,1.203858777880668640e-01,-3.781875371932983398e-01,4.752087891101837158e-01,0.000000000000000000e+00,5.459254980087280273e-01
1.254271864891052246e+00,-7.534494996070861816e-01,0.000000000000000000e+00,-5.628071427345275879e-01,-1.083903193473815918e+00,0.000000000000000000e+00,7.500242590904235840e-01
-7.360976934432983398e-01,-6.456395387649536133e-01,1.290994405746459961e+00,1.143170952796936035e+00,5.268847942352294922e-01,0.000000000000000000e+00,3.363822698593139648e-01
-5.540075302124023438e-01,-1.577502846717834473e+00,1.290994405746459961e+00,-3.071246854960918427e-02,-9.850456714630126953e-01,0.000000000000000000e+00,2.984522879123687744e-01
5.890471935272216797e-01,4.143584668636322021e-01,0.000000000000000000e+00,1.062445402145385742e+00,2.241214036941528320e+00,0.000000000000000000e+00,6.003226041793823242e-01
-8.428326249122619629e-01,1.263890624046325684e+00,-1.290994405746459961e+00,-1.715037703514099121e+00,-3.270841538906097412e-01,0.000000000000000000e+00,2.411526292562484741e-01
5.268815159797668457e-01,-5.364875197410583496e-01,0.000000000000000000e+00,-2.776165679097175598e-02,5.282544493675231934e-01,0.000000000000000000e+00,5.767707824707031250e-01
-2.522301375865936279e-01,-9.452198147773742676e-01,-1.290994405746459961e+00,4.037511348724365234e-01,-8.763570785522460938e-01,0.000000000000000000e+00,5.000200271606445312e-01
-1.646743893623352051e+00,1.653369069099426270e+00,0.000000000000000000e+00,4.870380461215972900e-01,6.968092322349548340e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.906785517930984497e-01,8.860193490982055664e-01,1.290994405746459961e+00,9.644754528999328613e-01,2.118242979049682617e-01,0.000000000000000000e+00,4.391781389713287354e-01
1.852389574050903320e+00,2.406615167856216431e-01,-1.290994405746459961e+00,-1.724562168121337891e+00,-9.325978755950927734e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.957326948642730713e-01,-1.234509229660034180e+00,1.083472609519958496e+00,-1.466021656990051270e+00,9.674444794654846191e-01,0.000000000000000000e+00,5.536136627197265625e-01
1.842236995697021484e+00,-4.052816331386566162e-01,1.083472609519958496e+00,2.262112051248550415e-01,-1.380536437034606934e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.763629913330078125e-01,-1.658910959959030151e-01,1.083472609519958496e+00,5.143782496452331543e-01,-1.452891111373901367e+00,0.000000000000000000e+00,1.723401546478271484e-01
-1.297939777374267578e+00,-2.460248023271560669e-01,1.083472609519958496e+00,8.763920068740844727e-01,1.222511529922485352e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.084387660026550293e+00,1.528869628906250000e+00,-1.324244379997253418e+00,-2.259798943996429443e-01,1.211465224623680115e-01,0.000000000000000000e+00,7.504158616065979004e-01
-1.496502459049224854e-01,-1.672735095024108887e+00,-1.203858777880668640e-01,-1.054845929145812988e+00,1.043369293212890625e+00,0.000000000000000000e+00,3.656101822853088379e-01
-1.385398983955383301e+00,1.449651241302490234e+00,-1.203858777880668640e-01,1.843199729919433594e+00,-1.314219832420349121e+00,0.000000000000000000e+00,7.181885093450546265e-02
-5.034484267234802246e-01,1.770911961793899536e-01,-1.324244379997253418e+00,1.736974716186523438e-02,5.616790056228637695e-01,0.000000000000000000e+00,2.821075916290283203e-01
-2.848215401172637939e-01,9.143227338790893555e-01,-1.203858777880668640e-01,6.191664338111877441e-01,-3.201406300067901611e-01,0.000000000000000000e+00,3.545631468296051025e-01
8.752661347389221191e-01,-3.454926311969757080e-01,-1.324244379997253418e+00,-1.349867224693298340e+00,5.516351461410522461e-01,0.000000000000000000e+00,7.182724475860595703e-01
7.723081707954406738e-01,9.837294816970825195e-01,-2.110579490661621094e+00,3.059725463390350342e-01,1.035256236791610718e-01,0.000000000000000000e+00,8.198493719100952148e-01
1.077010989189147949e+00,-1.306727290153503418e+00,-6.030226349830627441e-01,-1.735359430313110352e+00,2.694999575614929199e-01,0.000000000000000000e+00,1.000000000000000000e+00
-8.242407441139221191e-01,-2.742165513336658478e-02,9.045341014862060547e-01,-1.424047201871871948e-01,7.387169599533081055e-01,0.000000000000000000e+00,3.382251858711242676e-01
1.016108751296997070e+00,-1.106541037559509277e+00,-6.030226349830627441e-01,1.330892443656921387e-01,2.102694064378738403e-01,0.000000000000000000e+00,9.717391133308410645e-01
1.988353729248046875e-01,7.316237688064575195e-01,9.045341014862060547e-01,-2.059807062149047852e+00,-1.019147515296936035e+00,0.000000000000000000e+00,6.923573017120361328e-01
-2.150342226028442383e+00,1.913696050643920898e+00,9.045341014862060547e-01,7.653654813766479492e-01,-8.420121669769287109e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.942737892270088196e-02,-5.298556089401245117e-01,-6.030226349830627441e-01,9.412046670913696289e-01,1.071665287017822266e+00,0.000000000000000000e+00,6.544916033744812012e-01
6.718615442514419556e-02,7.538918852806091309e-01,9.045341014862060547e-01,7.484601736068725586e-01,-2.159814596176147461e+00,0.000000000000000000e+00,6.811780929565429688e-01
8.560168743133544922e-01,-5.395899415016174316e-01,9.045341014862060547e-01,6.592941284179687500e-01,3.436589539051055908e-01,0.000000000000000000e+00,9.310594201087951660e-01
-1.062312841415405273e+00,-8.728067874908447266e-01,-6.030226349830627441e-01,3.841854929924011230e-01,1.283636808395385742e+00,0.000000000000000000e+00,3.419499993324279785e-01
-4.540661349892616272e-02,9.944769144058227539e-01,1.093216538429260254e+00,-3.584096208214759827e-02,3.111565709114074707e-01,0.000000000000000000e+00,5.934745073318481445e-01
-2.018033504486083984e+00,1.586651325225830078e+00,-2.030258893966674805e+00,1.106983304023742676e+00,8.423119783401489258e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.149560600519180298e-01,-1.334123492240905762e+00,-4.685212373733520508e-01,-1.598349928855895996e+00,2.437458038330078125e-01,0.000000000000000000e+00,6.926430463790893555e-01
3.459510505199432373e-01,1.908922046422958374e-01,1.093216538429260254e+00,-1.497076392173767090e+00,-1.830168962478637695e+00,0.000000000000000000e+00,7.794488668441772461e-01
8.770315647125244141e-01,-5.539789199829101562e-01,1.093216538429260254e+00,5.951133966445922852e-01,-8.268586397171020508e-01,0.000000000000000000e+00,9.814157485961914062e-01
1.024600505828857422e+00,-8.449888825416564941e-01,-4.685212373733520508e-01,-6.654052734375000000e-01,1.514062881469726562e+00,0.000000000000000000e+00,9.346246719360351562e-01
1.068010687828063965e+00,9.160687774419784546e-02,-4.685212373733520508e-01,-1.612532734870910645e-01,-1.353766679763793945e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.807122588157653809e-01,4.265389442443847656e-01,-4.685212373733520508e-01,1.630148053169250488e+00,5.777799710631370544e-02,0.000000000000000000e+00,8.256036639213562012e-01
-1.451659440994262695e+00,-1.565168023109436035e+00,-4.685212373733520508e-01,-7.529364526271820068e-02,9.845762848854064941e-01,0.000000000000000000e+00,1.327834725379943848e-01
-5.961626768112182617e-01,1.008092761039733887e+00,1.093216538429260254e+00,7.009738683700561523e-01,5.716135725378990173e-02,0.000000000000000000e+00,4.505484402179718018e-01
-1.036341667175292969e+00,1.408809304237365723e+00,-4.685212969779968262e-01,9.424048662185668945e-01,5.549544692039489746e-01,0.000000000000000000e+00,4.601792618632316589e-02
1.571732163429260254e+00,-1.032622337341308594e+00,-4.685212969779968262e-01,-1.612237334251403809e+00,-1.460575699806213379e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.143430829048156738e+00,-1.599993705749511719e-01,-4.685212969779968262e-01,3.340283632278442383e-01,1.617671847343444824e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.881501793861389160e-01,-1.113622307777404785e+00,2.654953956604003906e+00,3.259900212287902832e-01,1.460006594657897949e+00,0.000000000000000000e+00,5.048708524554967880e-03
1.345540523529052734e+00,-6.970771551132202148e-01,-4.685212969779968262e-01,8.142548203468322754e-01,-1.330500006675720215e+00,0.000000000000000000e+00,8.746930360794067383e-01
-2.956928312778472900e-01,1.192288160324096680e+00,-4.685212969779968262e-01,-1.740936160087585449e+00,1.060813546180725098e+00,0.000000000000000000e+00,3.297621607780456543e-01
1.087456345558166504e+00,-9.712241291999816895e-01,-4.685212969779968262e-01,5.748193264007568359e-01,5.443130135536193848e-01,0.000000000000000000e+00,7.311613559722900391e-01
-7.217419743537902832e-01,1.057263493537902832e+00,1.093216300010681152e+00,-9.048836231231689453e-01,7.897700667381286621e-01,0.000000000000000000e+00,4.847367107868194580e-02
-4.360327422618865967e-01,-7.542272806167602539e-01,-4.685212969779968262e-01,6.339713186025619507e-02,-9.004616141319274902e-01,0.000000000000000000e+00,3.026129007339477539e-01
6.166592836380004883e-01,1.070412397384643555e+00,-4.685212969779968262e-01,1.203162074089050293e+00,-8.800893425941467285e-01,0.000000000000000000e+00,6.407099962234497070e-01
-1.654163956642150879e+00,2.851908206939697266e-01,1.527525305747985840e+00,7.865751385688781738e-01,1.646114706993103027e+00,0.000000000000000000e+00,2.562476396560668945e-01
-5.581382289528846741e-02,-6.570669412612915039e-01,-6.546537280082702637e-01,-9.127263426780700684e-01,-9.846495985984802246e-01,0.000000000000000000e+00,7.422600388526916504e-01
-1.170028969645500183e-01,-2.001471281051635742e+00,1.527525305747985840e+00,2.214515686035156250e+00,5.282405391335487366e-02,0.000000000000000000e+00,6.767223477363586426e-01
7.476643323898315430e-01,5.765223503112792969e-01,-6.546537280082702637e-01,-9.320491552352905273e-02,5.905549526214599609e-01,0.000000000000000000e+00,8.535617589950561523e-01
5.055478811264038086e-01,-8.738896846771240234e-01,-6.546537280082702637e-01,-9.787285327911376953e-01,-7.394499182701110840e-01,0.000000000000000000e+00,7.657350897789001465e-01
8.757700324058532715e-01,-2.946142256259918213e-01,-6.546537280082702637e-01,-7.728530764579772949e-01,1.045284986495971680e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.363461017608642578e-01,5.933503508567810059e-01,-6.546537280082702637e-01,9.482068419456481934e-01,-1.121747016906738281e+00,0.000000000000000000e+00,8.853901028633117676e-01
6.358662247657775879e-01,1.548109650611877441e+00,-6.546537280082702637e-01,-5.632803440093994141e-01,-1.320992827415466309e+00,0.000000000000000000e+00,9.380493164062500000e-01
-2.131920576095581055e+00,1.189782857894897461e+00,1.527525305747985840e+00,-8.914708495140075684e-01,1.116143465042114258e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.577054023742675781e-01,-3.659127056598663330e-01,-6.546537280082702637e-01,2.629667818546295166e-01,-2.840832471847534180e-01,0.000000000000000000e+00,8.465353846549987793e-01
-1.177659630775451660e+00,-1.368477344512939453e+00,7.453560233116149902e-01,-3.531813323497772217e-01,1.395802646875381470e-01,0.000000000000000000e+00,2.522597312927246094e-01
6.259739995002746582e-01,-1.310900568962097168e+00,7.453560233116149902e-01,9.309026002883911133e-01,8.793549537658691406e-01,0.000000000000000000e+00,7.461143732070922852e-01
-6.075076460838317871e-01,-1.309395194053649902e+00,-7.453560233116149902e-01,-6.054273843765258789e-01,7.867583632469177246e-01,0.000000000000000000e+00,3.880485594272613525e-01
1.043187856674194336e+00,9.367614984512329102e-01,-7.453560233116149902e-01,1.716482877731323242e+00,3.264257907867431641e-01,0.000000000000000000e+00,8.125590682029724121e-01
-1.785619378089904785e+00,-3.211813271045684814e-01,-7.453560233116149902e-01,-5.669597387313842773e-01,7.911334037780761719e-01,0.000000000000000000e+00,0.000000000000000000e+00
-3.971911668777465820e-01,1.149357557296752930e+00,-7.453560233116149902e-01,-1.727670669555664062e+00,8.473208546638488770e-02,0.000000000000000000e+00,3.694121837615966797e-01
1.367786824703216553e-01,-1.874549090862274170e-01,-7.453560233116149902e-01,-7.045629620552062988e-01,-1.602900743484497070e+00,0.000000000000000000e+00,5.900906920433044434e-01
-3.644431531429290771e-01,7.183231115341186523e-01,-7.453560233116149902e-01,6.760738492012023926e-01,-1.494721412658691406e+00,0.000000000000000000e+00,4.458677172660827637e-01
1.069988250732421875e+00,1.298366546630859375e+00,2.236068010330200195e+00,1.102937698364257812e+00,1.277932763099670410e+00,0.000000000000000000e+00,9.455677866935729980e-01
1.456492066383361816e+00,3.945994675159454346e-01,7.453560233116149902e-01,-4.685954153537750244e-01,-1.188294649124145508e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.615534663200378418e-01,9.651770591735839844e-01,-1.324244379997253418e+00,-1.308938145637512207e+00,8.833040595054626465e-01,0.000000000000000000e+00,4.358430504798889160e-01
-1.070939660072326660e+00,7.768100500106811523e-01,-1.203858852386474609e-01,1.042919158935546875e+00,1.068430542945861816e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.054124712944030762e+00,1.924896091222763062e-01,-1.203858852386474609e-01,1.364442110061645508e-01,1.079919815063476562e+00,0.000000000000000000e+00,3.353367373347282410e-02
1.843026280403137207e+00,2.832510769367218018e-01,1.083472728729248047e+00,-1.773865818977355957e+00,-1.302490353584289551e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.156789898872375488e-01,-1.547819614410400391e+00,-1.324244379997253418e+00,1.299811992794275284e-02,-2.822004258632659912e-01,0.000000000000000000e+00,1.341447830200195312e-01
1.381225228309631348e+00,-2.338563948869705200e-01,1.083472728729248047e+00,-4.171879291534423828e-01,-1.643888473510742188e+00,0.000000000000000000e+00,8.419635295867919922e-01
-6.003056764602661133e-01,-1.624228954315185547e+00,1.083472728729248047e+00,-7.611266970634460449e-01,-1.326948255300521851e-01,0.000000000000000000e+00,1.500030308961868286e-01
4.048329219222068787e-02,-7.435827255249023438e-01,-1.203858852386474609e-01,8.846865892410278320e-01,1.114595413208007812e+00,0.000000000000000000e+00,3.271523118019104004e-01
8.208426833152770996e-01,1.614107966423034668e+00,-1.324244379997253418e+00,1.329207897186279297e+00,-1.050321936607360840e+00,0.000000000000000000e+00,6.255124807357788086e-01
-9.060826301574707031e-01,3.176491260528564453e-01,1.083472728729248047e+00,8.548625707626342773e-01,2.653453350067138672e-01,0.000000000000000000e+00,3.572689741849899292e-02
-7.013577222824096680e-01,1.278583645820617676e+00,1.203858852386474609e-01,-5.691027641296386719e-01,7.933446168899536133e-01,0.000000000000000000e+00,1.429160535335540771e-01
1.741897106170654297e+00,-3.257089257240295410e-01,1.324244379997253418e+00,7.947781682014465332e-01,-4.183395504951477051e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.858608305454254150e-01,-1.228039622306823730e+00,1.203858852386474609e-01,8.671829104423522949e-01,-2.825374603271484375e-01,0.000000000000000000e+00,5.278336405754089355e-01
1.869482696056365967e-01,-1.352257281541824341e-01,1.203858852386474609e-01,5.221201777458190918e-01,1.669342875480651855e+00,0.000000000000000000e+00,5.419500470161437988e-01
-1.617698788642883301e+00,4.834321439266204834e-01,-1.083472728729248047e+00,1.037405610084533691e+00,-1.349609971046447754e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.299678325653076172e-01,-1.691314578056335449e+00,1.324244379997253418e+00,-8.124115467071533203e-01,1.046918034553527832e+00,0.000000000000000000e+00,2.904528081417083740e-01
9.493665099143981934e-01,-4.406091868877410889e-01,-1.083472728729248047e+00,-1.568766951560974121e+00,-5.197569727897644043e-01,0.000000000000000000e+00,7.323690056800842285e-01
1.198417305946350098e+00,5.083867311477661133e-01,1.324244379997253418e+00,-1.665449500083923340e+00,-1.433160066604614258e+00,0.000000000000000000e+00,7.881488204002380371e-01
-8.671476244926452637e-01,1.771215915679931641e+00,-1.083472728729248047e+00,8.932098150253295898e-01,9.417245388031005859e-01,0.000000000000000000e+00,2.259177118539810181e-01
2.254023700952529907e-01,-2.207215577363967896e-01,-1.083472728729248047e+00,5.010337829589843750e-01,-4.479261338710784912e-01,0.000000000000000000e+00,4.419899582862854004e-01
-6.103287935256958008e-01,-1.848228573799133301e-01,1.093216419219970703e+00,-6.820630431175231934e-01,7.528271079063415527e-01,0.000000000000000000e+00,3.625603318214416504e-01
7.950667738914489746e-01,1.393959283828735352e+00,-4.685212075710296631e-01,1.077116608619689941e+00,-1.170148253440856934e+00,0.000000000000000000e+00,9.168719649314880371e-01
1.725423336029052734e-01,-8.154485225677490234e-01,-4.685212075710296631e-01,1.238237500190734863e+00,7.471449375152587891e-01,0.000000000000000000e+00,6.713877916336059570e-01
8.242540955543518066e-01,-1.618027806282043457e+00,1.093216419219970703e+00,-1.847739934921264648e+00,-5.081176757812500000e-01,0.000000000000000000e+00,8.424075841903686523e-01
2.137003242969512939e-01,-4.096483588218688965e-01,1.093216419219970703e+00,1.448740005493164062e+00,-1.443671584129333496e+00,0.000000000000000000e+00,6.362688541412353516e-01
1.057290196418762207e+00,8.720443397760391235e-02,-4.685212075710296631e-01,4.965237081050872803e-01,4.987741410732269287e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.276496961712837219e-02,-1.215354561805725098e+00,1.093216419219970703e+00,-1.518856436014175415e-01,5.922242403030395508e-01,0.000000000000000000e+00,6.481469273567199707e-01
1.033315062522888184e+00,3.447753190994262695e-01,-4.685212075710296631e-01,-5.993549823760986328e-01,4.086514562368392944e-02,0.000000000000000000e+00,9.053868055343627930e-01
-1.561289191246032715e+00,1.361246109008789062e+00,-2.030258893966674805e+00,-1.582937836647033691e-01,-1.245272994041442871e+00,0.000000000000000000e+00,1.045184284448623657e-01
-1.901786088943481445e+00,1.056118011474609375e+00,-4.685212075710296631e-01,-8.212794661521911621e-01,1.735375285148620605e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.670535087585449219e-01,-9.124284386634826660e-01,-7.453560233116149902e-01,7.147194147109985352e-01,1.274062991142272949e+00,0.000000000000000000e+00,7.931329011917114258e-01
-4.513603746891021729e-01,-2.161072939634323120e-01,7.453560233116149902e-01,1.234859693795442581e-02,-5.598954558372497559e-01,0.000000000000000000e+00,4.070030748844146729e-01
-7.509647607803344727e-01,-9.674373865127563477e-01,7.453560233116149902e-01,-1.707714200019836426e+00,-5.526640415191650391e-01,0.000000000000000000e+00,3.341937363147735596e-01
